name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.has_condo_access\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""has_condo_access"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_has_condo_access_ecd07bfc53550dc687cce04ef34e20e9
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.can_manage_assemblies\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""can_manage_assemblies"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_can_manage_assemblies_afb00c32d1ca58ec7a9776e5e7318b4e
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.can_manage_certifications\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""can_manage_certifications"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_can_manage_certifications_d2de04112f4e3584863615bd6e9480a9
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_gestiones_updated_at\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_gestiones_updated_at"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_gestiones_updated_at_10ff09e0d1433006b865e7959e736c46
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.can_manage_insurances\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""can_manage_insurances"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_can_manage_insurances_ec0b94fe410ca1e1fe8771482d36b987
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.can_manage_copropietarios\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""can_manage_copropietarios"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_can_manage_copropietarios_8d40d93d34bfa1fe75d7d4d00acb9fbe
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.auth_uid\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""auth_uid"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_auth_uid_621257a98cde4749a47739c69a3740c0
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.is_super_admin\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""is_super_admin"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_is_super_admin_01405d65de7e2682a9b746c649a6c970
